[B3S1] : dis=22  2021-01-12 09:15:01.861   time_abs = 42ms  time_gap =1610457301.862s
[B3S1] : dis=22  2021-01-12 09:16:36.008   time_abs = 34ms  time_gap =3.001s
[B3S1] : dis=22  2021-01-12 09:16:39.085   time_abs = 26ms  time_gap =3.077s
[B3S1] : dis=22  2021-01-12 09:16:42.096   time_abs = 22ms  time_gap =3.011s
[B3S1] : dis=22  2021-01-12 09:16:45.146   time_abs = 21ms  time_gap =3.050s
[B3S1] : dis=22  2021-01-12 09:16:48.174   time_abs = 22ms  time_gap =3.028s
[B3S1] : dis=22  2021-01-12 09:16:51.222   time_abs = 22ms  time_gap =3.048s
[B3S1] : dis=22  2021-01-12 09:16:54.239   time_abs = 22ms  time_gap =3.017s
[B3S1] : dis=22  2021-01-12 09:16:57.272   time_abs = 21ms  time_gap =3.033s
[B3S1] : dis=22  2021-01-12 09:17:00.329   time_abs = 23ms  time_gap =3.057s
[B3S1] : dis=22  2021-01-12 09:17:03.349   time_abs = 24ms  time_gap =3.020s
[B3S1] : dis=22  2021-01-12 09:17:06.374   time_abs = 21ms  time_gap =3.025s
[B3S1] : dis=22  2021-01-12 09:17:09.432   time_abs = 23ms  time_gap =3.058s
[B3S1] : dis=22  2021-01-12 09:17:12.467   time_abs = 22ms  time_gap =3.035s
[B3S1] : dis=22  2021-01-12 09:17:15.496   time_abs = 22ms  time_gap =3.029s
[B3S1] : dis=22  2021-01-12 09:17:18.498   time_abs = 23ms  time_gap =3.002s
[B3S1] : dis=22  2021-01-12 09:17:21.536   time_abs = 22ms  time_gap =3.038s
[B3S1] : dis=22  2021-01-12 09:17:24.554   time_abs = 21ms  time_gap =3.018s
[B3S1] : dis=22  2021-01-12 09:17:27.556   time_abs = 23ms  time_gap =3.002s
[B3S1] : dis=22  2021-01-12 09:17:30.589   time_abs = 25ms  time_gap =3.033s
[B3S1] : dis=22  2021-01-12 09:17:33.625   time_abs = 22ms  time_gap =3.036s
[B3S1] : dis=22  2021-01-12 09:17:36.634   time_abs = 23ms  time_gap =3.009s
[B3S1] : dis=22  2021-01-12 09:17:39.661   time_abs = 21ms  time_gap =3.027s
[B3S1] : dis=22  2021-01-12 09:17:42.665   time_abs = 22ms  time_gap =3.004s
[B3S1] : dis=22  2021-01-12 09:17:45.715   time_abs = 23ms  time_gap =3.050s
[B3S1] : dis=22  2021-01-12 09:17:48.725   time_abs = 23ms  time_gap =3.010s
[B3S1] : dis=22  2021-01-12 09:17:51.728   time_abs = 23ms  time_gap =3.003s
[B3S1] : dis=22  2021-01-12 09:17:54.747   time_abs = 23ms  time_gap =3.019s
[B3S1] : dis=22  2021-01-12 09:17:57.800   time_abs = 22ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:18:00.826   time_abs = 22ms  time_gap =3.026s
[B3S1] : dis=22  2021-01-12 09:18:03.872   time_abs = 21ms  time_gap =3.046s
[B3S1] : dis=22  2021-01-12 09:18:06.877   time_abs = 24ms  time_gap =3.005s
[B3S1] : dis=22  2021-01-12 09:18:09.930   time_abs = 22ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:18:12.975   time_abs = 21ms  time_gap =3.045s
[B3S1] : dis=22  2021-01-12 09:18:16.001   time_abs = 25ms  time_gap =3.026s
[B3S1] : dis=22  2021-01-12 09:18:19.014   time_abs = 22ms  time_gap =3.013s
[B3S1] : dis=22  2021-01-12 09:18:22.038   time_abs = 22ms  time_gap =3.024s
[B3S1] : dis=22  2021-01-12 09:18:25.096   time_abs = 24ms  time_gap =3.058s
[B3S1] : dis=22  2021-01-12 09:18:28.149   time_abs = 24ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:18:31.178   time_abs = 22ms  time_gap =3.029s
[B3S1] : dis=22  2021-01-12 09:18:34.190   time_abs = 23ms  time_gap =3.012s
[B3S1] : dis=22  2021-01-12 09:18:37.191   time_abs = 22ms  time_gap =3.001s
[B3S1] : dis=22  2021-01-12 09:18:40.244   time_abs = 23ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:18:43.263   time_abs = 22ms  time_gap =3.019s
[B3S1] : dis=22  2021-01-12 09:18:46.316   time_abs = 22ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:18:49.328   time_abs = 23ms  time_gap =3.012s
[B3S1] : dis=22  2021-01-12 09:18:52.374   time_abs = 22ms  time_gap =3.046s
[B3S1] : dis=22  2021-01-12 09:18:55.378   time_abs = 22ms  time_gap =3.004s
[B3S1] : dis=22  2021-01-12 09:18:58.420   time_abs = 24ms  time_gap =3.042s
[B3S1] : dis=22  2021-01-12 09:19:01.443   time_abs = 24ms  time_gap =3.023s
[B3S1] : dis=22  2021-01-12 09:19:04.485   time_abs = 22ms  time_gap =3.042s
[B3S1] : dis=22  2021-01-12 09:19:07.518   time_abs = 22ms  time_gap =3.033s
[B3S1] : dis=22  2021-01-12 09:19:10.547   time_abs = 22ms  time_gap =3.029s
[B3S1] : dis=22  2021-01-12 09:19:13.549   time_abs = 24ms  time_gap =3.002s
[B3S1] : dis=22  2021-01-12 09:19:16.586   time_abs = 22ms  time_gap =3.037s
[B3S1] : dis=22  2021-01-12 09:19:19.637   time_abs = 23ms  time_gap =3.051s
[B3S1] : dis=22  2021-01-12 09:19:22.667   time_abs = 24ms  time_gap =3.030s
[B3S1] : dis=22  2021-01-12 09:19:25.684   time_abs = 22ms  time_gap =3.017s
[B3S1] : dis=22  2021-01-12 09:19:28.689   time_abs = 26ms  time_gap =3.005s
[B3S1] : dis=22  2021-01-12 09:19:31.754   time_abs = 23ms  time_gap =3.065s
[B3S1] : dis=22  2021-01-12 09:19:34.794   time_abs = 23ms  time_gap =3.040s
[B3S1] : dis=22  2021-01-12 09:19:37.806   time_abs = 22ms  time_gap =3.012s
[B3S1] : dis=22  2021-01-12 09:19:40.827   time_abs = 23ms  time_gap =3.021s
[B3S1] : dis=22  2021-01-12 09:19:43.884   time_abs = 22ms  time_gap =3.057s
[B3S1] : dis=22  2021-01-12 09:19:46.951   time_abs = 44ms  time_gap =3.067s
[B3S1] : dis=22  2021-01-12 09:19:49.997   time_abs = 23ms  time_gap =3.046s
[B3S1] : dis=22  2021-01-12 09:19:53.059   time_abs = 26ms  time_gap =3.062s
[B3S1] : dis=22  2021-01-12 09:19:56.081   time_abs = 23ms  time_gap =3.022s
[B3S1] : dis=22  2021-01-12 09:19:59.134   time_abs = 23ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:20:02.158   time_abs = 22ms  time_gap =3.024s
[B3S1] : dis=22  2021-01-12 09:20:05.165   time_abs = 24ms  time_gap =3.007s
[B3S1] : dis=22  2021-01-12 09:20:08.211   time_abs = 36ms  time_gap =3.046s
[B3S1] : dis=22  2021-01-12 09:20:11.245   time_abs = 22ms  time_gap =3.034s
[B3S1] : dis=22  2021-01-12 09:20:14.288   time_abs = 22ms  time_gap =3.043s
[B3S1] : dis=22  2021-01-12 09:20:17.348   time_abs = 24ms  time_gap =3.060s
[B3S1] : dis=22  2021-01-12 09:20:20.370   time_abs = 30ms  time_gap =3.022s
[B3S1] : dis=22  2021-01-12 09:20:23.375   time_abs = 24ms  time_gap =3.005s
[B3S1] : dis=22  2021-01-12 09:20:26.382   time_abs = 31ms  time_gap =3.007s
[B3S1] : dis=22  2021-01-12 09:20:29.435   time_abs = 23ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:20:32.477   time_abs = 25ms  time_gap =3.042s
[B3S1] : dis=22  2021-01-12 09:20:35.519   time_abs = 26ms  time_gap =3.042s
[B3S1] : dis=22  2021-01-12 09:20:38.559   time_abs = 24ms  time_gap =3.040s
[B3S1] : dis=22  2021-01-12 09:20:41.599   time_abs = 25ms  time_gap =3.040s
[B3S1] : dis=22  2021-01-12 09:20:44.650   time_abs = 24ms  time_gap =3.051s
[B3S1] : dis=22  2021-01-12 09:20:47.657   time_abs = 23ms  time_gap =3.007s
[B3S1] : dis=22  2021-01-12 09:20:50.661   time_abs = 22ms  time_gap =3.004s
[B3S1] : dis=22  2021-01-12 09:20:53.731   time_abs = 23ms  time_gap =3.070s
[B3S1] : dis=22  2021-01-12 09:20:56.784   time_abs = 23ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:20:59.808   time_abs = 24ms  time_gap =3.024s
[B3S1] : dis=22  2021-01-12 09:21:02.862   time_abs = 31ms  time_gap =3.054s
[B3S1] : dis=22  2021-01-12 09:21:05.911   time_abs = 24ms  time_gap =3.049s
[B3S1] : dis=22  2021-01-12 09:21:08.925   time_abs = 25ms  time_gap =3.014s
[B3S1] : dis=22  2021-01-12 09:21:11.964   time_abs = 27ms  time_gap =3.039s
[B3S1] : dis=22  2021-01-12 09:21:15.011   time_abs = 23ms  time_gap =3.047s
[B3S1] : dis=22  2021-01-12 09:21:18.073   time_abs = 24ms  time_gap =3.062s
[B3S1] : dis=22  2021-01-12 09:21:21.115   time_abs = 24ms  time_gap =3.042s
[B3S1] : dis=22  2021-01-12 09:21:24.133   time_abs = 23ms  time_gap =3.018s
[B3S1] : dis=22  2021-01-12 09:21:27.155   time_abs = 24ms  time_gap =3.022s
[B3S1] : dis=22  2021-01-12 09:21:30.180   time_abs = 25ms  time_gap =3.025s
[B3S1] : dis=22  2021-01-12 09:21:33.193   time_abs = 23ms  time_gap =3.013s
[B3S1] : dis=22  2021-01-12 09:21:36.233   time_abs = 23ms  time_gap =3.040s
[B3S1] : dis=22  2021-01-12 09:21:39.283   time_abs = 24ms  time_gap =3.050s
[B3S1] : dis=22  2021-01-12 09:21:42.291   time_abs = 24ms  time_gap =3.008s
[B3S1] : dis=22  2021-01-12 09:21:45.321   time_abs = 23ms  time_gap =3.030s
[B3S1] : dis=22  2021-01-12 09:21:48.373   time_abs = 25ms  time_gap =3.052s
[B3S1] : dis=22  2021-01-12 09:21:51.418   time_abs = 23ms  time_gap =3.045s
[B3S1] : dis=22  2021-01-12 09:21:54.419   time_abs = 25ms  time_gap =3.001s
[B3S1] : dis=22  2021-01-12 09:21:57.467   time_abs = 24ms  time_gap =3.048s
[B3S1] : dis=22  2021-01-12 09:22:00.529   time_abs = 24ms  time_gap =3.062s
[B3S1] : dis=22  2021-01-12 09:22:03.577   time_abs = 25ms  time_gap =3.048s
[B3S1] : dis=22  2021-01-12 09:22:06.612   time_abs = 25ms  time_gap =3.035s
[B3S1] : dis=22  2021-01-12 09:22:09.615   time_abs = 24ms  time_gap =3.003s
[B3S1] : dis=22  2021-01-12 09:22:12.649   time_abs = 24ms  time_gap =3.034s
[B3S1] : dis=22  2021-01-12 09:22:15.681   time_abs = 24ms  time_gap =3.032s
[B3S1] : dis=22  2021-01-12 09:22:18.708   time_abs = 23ms  time_gap =3.027s
[B3S1] : dis=22  2021-01-12 09:22:21.733   time_abs = 23ms  time_gap =3.025s
[B3S1] : dis=22  2021-01-12 09:22:24.763   time_abs = 24ms  time_gap =3.030s
[B3S1] : dis=22  2021-01-12 09:22:27.808   time_abs = 25ms  time_gap =3.045s
[B3S1] : dis=22  2021-01-12 09:22:30.845   time_abs = 25ms  time_gap =3.037s
[B3S1] : dis=22  2021-01-12 09:22:33.920   time_abs = 24ms  time_gap =3.075s
[B3S1] : dis=22  2021-01-12 09:22:36.936   time_abs = 27ms  time_gap =3.016s
[B3S1] : dis=22  2021-01-12 09:22:39.949   time_abs = 24ms  time_gap =3.013s
[B3S1] : dis=22  2021-01-12 09:22:42.972   time_abs = 24ms  time_gap =3.023s
[B3S1] : dis=22  2021-01-12 09:22:46.015   time_abs = 25ms  time_gap =3.043s
[B3S1] : dis=22  2021-01-12 09:22:49.065   time_abs = 24ms  time_gap =3.050s
[B3S1] : dis=22  2021-01-12 09:22:52.080   time_abs = 25ms  time_gap =3.015s
[B3S1] : dis=22  2021-01-12 09:22:55.142   time_abs = 29ms  time_gap =3.062s
[B3S1] : dis=22  2021-01-12 09:22:58.154   time_abs = 24ms  time_gap =3.012s
[B3S1] : dis=22  2021-01-12 09:23:01.189   time_abs = 26ms  time_gap =3.035s
[B3S1] : dis=22  2021-01-12 09:23:04.211   time_abs = 24ms  time_gap =3.022s
[B3S1] : dis=22  2021-01-12 09:23:07.230   time_abs = 24ms  time_gap =3.019s
[B3S1] : dis=22  2021-01-12 09:23:10.304   time_abs = 30ms  time_gap =3.074s
[B3S1] : dis=22  2021-01-12 09:23:13.358   time_abs = 30ms  time_gap =3.054s
[B3S1] : dis=22  2021-01-12 09:23:16.367   time_abs = 25ms  time_gap =3.009s
[B3S1] : dis=22  2021-01-12 09:23:19.399   time_abs = 25ms  time_gap =3.032s
[B3S1] : dis=22  2021-01-12 09:23:22.443   time_abs = 24ms  time_gap =3.044s
[B3S1] : dis=22  2021-01-12 09:23:25.457   time_abs = 25ms  time_gap =3.014s
[B3S1] : dis=22  2021-01-12 09:23:28.498   time_abs = 24ms  time_gap =3.041s
[B3S1] : dis=22  2021-01-12 09:23:31.569   time_abs = 28ms  time_gap =3.071s
[B3S1] : dis=22  2021-01-12 09:23:34.571   time_abs = 28ms  time_gap =3.002s
[B3S1] : dis=22  2021-01-12 09:23:37.573   time_abs = 24ms  time_gap =3.002s
[B3S1] : dis=22  2021-01-12 09:23:40.625   time_abs = 24ms  time_gap =3.052s
[B3S1] : dis=22  2021-01-12 09:23:43.640   time_abs = 24ms  time_gap =3.015s
[B3S1] : dis=22  2021-01-12 09:23:46.689   time_abs = 27ms  time_gap =3.049s
[B3S1] : dis=22  2021-01-12 09:23:49.739   time_abs = 25ms  time_gap =3.050s
[B3S1] : dis=22  2021-01-12 09:23:52.777   time_abs = 24ms  time_gap =3.038s
[B3S1] : dis=22  2021-01-12 09:23:55.815   time_abs = 24ms  time_gap =3.038s
[B3S1] : dis=22  2021-01-12 09:23:58.854   time_abs = 25ms  time_gap =3.039s
[B3S1] : dis=22  2021-01-12 09:24:01.894   time_abs = 24ms  time_gap =3.040s
[B3S1] : dis=22  2021-01-12 09:24:04.901   time_abs = 23ms  time_gap =3.007s
[B3S1] : dis=22  2021-01-12 09:24:07.921   time_abs = 25ms  time_gap =3.020s
[B3S1] : dis=22  2021-01-12 09:24:10.961   time_abs = 25ms  time_gap =3.040s
[B3S1] : dis=22  2021-01-12 09:24:14.006   time_abs = 24ms  time_gap =3.045s
[B3S1] : dis=22  2021-01-12 09:24:17.048   time_abs = 24ms  time_gap =3.042s
[B3S1] : dis=22  2021-01-12 09:24:20.073   time_abs = 25ms  time_gap =3.025s
[B3S1] : dis=22  2021-01-12 09:24:23.086   time_abs = 24ms  time_gap =3.013s
[B3S1] : dis=22  2021-01-12 09:24:26.143   time_abs = 25ms  time_gap =3.057s
[B3S1] : dis=22  2021-01-12 09:24:29.159   time_abs = 26ms  time_gap =3.016s
[B3S1] : dis=22  2021-01-12 09:24:32.175   time_abs = 25ms  time_gap =3.016s
[B3S1] : dis=22  2021-01-12 09:24:35.247   time_abs = 24ms  time_gap =3.072s
[B3S1] : dis=22  2021-01-12 09:24:38.296   time_abs = 25ms  time_gap =3.049s
[B3S1] : dis=22  2021-01-12 09:24:41.319   time_abs = 25ms  time_gap =3.023s
[B3S1] : dis=22  2021-01-12 09:24:44.348   time_abs = 24ms  time_gap =3.029s
[B3S1] : dis=22  2021-01-12 09:24:47.349   time_abs = 29ms  time_gap =3.001s
[B3S1] : dis=22  2021-01-12 09:24:50.395   time_abs = 30ms  time_gap =3.046s
[B3S1] : dis=22  2021-01-12 09:24:53.404   time_abs = 25ms  time_gap =3.009s
[B3S1] : dis=22  2021-01-12 09:24:56.455   time_abs = 26ms  time_gap =3.051s
[B3S1] : dis=22  2021-01-12 09:24:59.511   time_abs = 26ms  time_gap =3.056s
[B3S1] : dis=22  2021-01-12 09:25:02.527   time_abs = 25ms  time_gap =3.016s
[B3S1] : dis=22  2021-01-12 09:25:05.574   time_abs = 33ms  time_gap =3.047s
[B3S1] : dis=22  2021-01-12 09:25:08.637   time_abs = 26ms  time_gap =3.063s
[B3S1] : dis=22  2021-01-12 09:25:11.638   time_abs = 25ms  time_gap =3.001s
[B3S1] : dis=22  2021-01-12 09:25:14.693   time_abs = 25ms  time_gap =3.055s
[B3S1] : dis=22  2021-01-12 09:25:17.740   time_abs = 29ms  time_gap =3.047s
[B3S1] : dis=22  2021-01-12 09:25:20.807   time_abs = 25ms  time_gap =3.067s
[B3S1] : dis=22  2021-01-12 09:25:23.863   time_abs = 25ms  time_gap =3.056s
[B3S1] : dis=22  2021-01-12 09:25:26.959   time_abs = 26ms  time_gap =3.096s
[B3S1] : dis=22  2021-01-12 09:25:29.978   time_abs = 28ms  time_gap =3.019s
[B3S1] : dis=22  2021-01-12 09:25:33.000   time_abs = 25ms  time_gap =3.022s
[B3S1] : dis=22  2021-01-12 09:25:36.047   time_abs = 25ms  time_gap =3.047s
[B3S1] : dis=22  2021-01-12 09:25:39.074   time_abs = 25ms  time_gap =3.027s
[B3S1] : dis=22  2021-01-12 09:25:42.095   time_abs = 25ms  time_gap =3.021s
[B3S1] : dis=22  2021-01-12 09:25:45.108   time_abs = 25ms  time_gap =3.013s
[B3S1] : dis=22  2021-01-12 09:25:48.162   time_abs = 26ms  time_gap =3.054s
[B3S1] : dis=22  2021-01-12 09:25:51.181   time_abs = 26ms  time_gap =3.019s
[B3S1] : dis=22  2021-01-12 09:25:54.202   time_abs = 25ms  time_gap =3.021s
[B3S1] : dis=22  2021-01-12 09:25:57.219   time_abs = 26ms  time_gap =3.017s
[B3S1] : dis=22  2021-01-12 09:26:00.301   time_abs = 50ms  time_gap =3.082s
[B3S1] : dis=22  2021-01-12 09:26:03.344   time_abs = 26ms  time_gap =3.043s
[B3S1] : dis=22  2021-01-12 09:26:06.376   time_abs = 25ms  time_gap =3.032s
[B3S1] : dis=22  2021-01-12 09:26:09.415   time_abs = 25ms  time_gap =3.039s
[B3S1] : dis=22  2021-01-12 09:26:12.431   time_abs = 25ms  time_gap =3.016s
[B3S1] : dis=22  2021-01-12 09:26:15.455   time_abs = 26ms  time_gap =3.024s
[B3S1] : dis=22  2021-01-12 09:26:18.498   time_abs = 26ms  time_gap =3.043s
[B3S1] : dis=22  2021-01-12 09:26:21.541   time_abs = 31ms  time_gap =3.043s
[B3S1] : dis=22  2021-01-12 09:26:24.598   time_abs = 27ms  time_gap =3.057s
[B3S1] : dis=22  2021-01-12 09:26:27.615   time_abs = 26ms  time_gap =3.017s
[B3S1] : dis=22  2021-01-12 09:26:30.652   time_abs = 29ms  time_gap =3.037s
[B3S1] : dis=22  2021-01-12 09:26:33.699   time_abs = 27ms  time_gap =3.047s
[B3S1] : dis=22  2021-01-12 09:26:36.708   time_abs = 26ms  time_gap =3.009s
[B3S1] : dis=22  2021-01-12 09:26:39.761   time_abs = 28ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:26:42.778   time_abs = 26ms  time_gap =3.017s
[B3S1] : dis=22  2021-01-12 09:26:45.831   time_abs = 26ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:26:48.901   time_abs = 28ms  time_gap =3.070s
[B3S1] : dis=22  2021-01-12 09:26:51.931   time_abs = 30ms  time_gap =3.030s
[B3S1] : dis=22  2021-01-12 09:26:54.986   time_abs = 26ms  time_gap =3.055s
[B3S1] : dis=22  2021-01-12 09:26:58.045   time_abs = 27ms  time_gap =3.059s
[B3S1] : dis=22  2021-01-12 09:27:01.053   time_abs = 25ms  time_gap =3.008s
[B3S1] : dis=22  2021-01-12 09:27:04.095   time_abs = 34ms  time_gap =3.042s
[B3S1] : dis=22  2021-01-12 09:27:07.107   time_abs = 27ms  time_gap =3.012s
[B3S1] : dis=22  2021-01-12 09:27:10.136   time_abs = 27ms  time_gap =3.029s
[B3S1] : dis=22  2021-01-12 09:27:13.189   time_abs = 26ms  time_gap =3.053s
[B3S1] : dis=22  2021-01-12 09:27:16.229   time_abs = 26ms  time_gap =3.040s
